# Rudder cross-sectional airfoil coordinates
# source        : Wind_Tunnel_Rudder.stp
# frame         : origin at the root leading edge; +X LE->TE, +Y root->tip, +Z thickness
# n_sections    : 200
# n_points      : 200 per section
# section order : TOP to BOTTOM, y = 200.000000 down to y = 0.000000 mm, evenly spaced
# point order   : Selig, TE -> upper -> LE -> lower -> TE
# columns       : x_mm y_mm in that section's own airfoil frame, x = 0 at its LE
#                 and growing aft, y = thickness with the +Z side positive
# 3D recovery   : X = x_le + x_mm,  Y = y_section,  Z = y_mm
# load          : np.loadtxt(path).reshape(200, 200, 2)
# top station   : y = 200.000000 mm, the top of the leading edge (top of the b-rep leading-edge curve)
#                 the tip surface is inclined, so horizontal cuts above this station
#                 cut through the tip blend instead of a complete airfoil and are
#                 not included here
#
# SECTION 1 / 200   y = 200.000000   chord = 137.896469   x_le = 14.000000   x_te = 151.896469
#               x_mm               y_mm
        14.557844111       -8.898522686
        15.920477658       -9.180667970
        17.335863651       -9.446019470
        18.802605275       -9.694214489
        20.319255032       -9.924899924
        21.884316172      -10.137786284
        23.496244169      -10.332590653
        25.153448245      -10.509137997
        26.854292939      -10.667300173
        28.597099722      -10.806963259
        30.380148656      -10.928081742
        32.201680086      -11.030667576
        34.059896380      -11.114822410
        35.952963704      -11.180672240
        37.879013828      -11.228397829
        39.836145973      -11.258216221
        41.822428686      -11.270411261
        43.835901747      -11.265324495
        45.874578099      -11.243347599
        47.936445817      -11.204863346
        50.019470085      -11.150364458
        52.121595209      -11.080323632
        54.240746647      -10.995262992
        56.374833051      -10.895747586
        58.521748336      -10.782355136
        60.679373756      -10.655686720
        62.845579994      -10.516350872
        65.018229267      -10.364989201
        67.195177433      -10.202250275
        69.374276106      -10.028787990
        71.553374779       -9.845253432
        73.730322945       -9.652305844
        75.902972218       -9.450615544
        78.069178457       -9.240840227
        80.226803876       -9.023633595
        82.373719161       -8.799640610
        84.507805565       -8.569507176
        86.626957003       -8.333869741
        88.729082128       -8.093350214
        90.812106395       -7.848563904
        92.873974113       -7.600122538
        94.912650465       -7.348620003
        96.926123526       -7.094638756
        98.912406239       -6.838756059
       100.869538385       -6.581541649
       102.795588508       -6.323552351
       104.688655832       -6.065340442
       106.546872126       -5.807440161
       108.368403556       -5.550398610
       110.151452490       -5.294735445
       111.894259274       -5.040976271
       113.595103968       -4.789637723
       115.252308043       -4.541243038
       116.864236040       -4.296289371
       118.429297181       -4.055287736
       119.945946937       -3.818731488
       121.412688561       -3.587129364
       122.828074554       -3.360962684
       124.190708101       -3.140715949
       125.499244448       -2.926878884
       126.752392228       -2.719914467
       127.948914734       -2.520296879
       129.087631144       -2.328469308
       130.167417681       -2.144890237
       131.187208727       -1.969986878
       132.145997872       -1.804183648
       133.042838906       -1.647879007
       133.876846755       -1.501455518
       134.647198354       -1.365292552
       135.353133460       -1.239729521
       135.993955399       -1.125092193
       136.569031758       -1.021682495
       137.077795005       -0.929771092
       137.519743054       -0.849596433
       137.894439753       -0.781387572
       138.201515324       -0.722014915
       138.440666719       -0.605833597
       138.611657925       -0.431973574
       138.714320195       -0.223999459
       138.748552212        0.000000000
#
# SECTION 6 / 200   y = 194.974874   chord = 138.961573   x_le = 13.648241   x_te = 152.609814
#               x_mm               y_mm
       138.961573038        0.000000000
       138.926592406        0.226377811
       138.821685735        0.436190600
       138.646958657        0.610687562
       138.402587105        0.725267934
       138.088817143        0.784788730
       137.705964710        0.854473594
       137.254415305        0.936368709
       136.734623602        1.030247412
       136.147112985        1.135851905
       135.492475028        1.252905144
       134.771368897        1.381088589
       133.984520684        1.520070333
       133.132722678        1.669483947
       132.216832568        1.828954387
       131.237772577        1.998070831
       130.196528537        2.176421765
       129.094148890        2.363567665
       127.931743642        2.559062461
       126.710483234        2.762441029
       125.431597372        2.973228041
       124.096373787        3.190952010
       122.706156935        3.415110815
       121.262346647        3.645217822
       119.766396717        3.880758264
       118.219813440        4.121237282
       116.624154094        4.366134157
       114.981025374        4.614932391
       113.292081769        4.867113134
       111.559023905        5.122146381
       109.783596821        5.379500358
       107.967588225        5.638634955
       106.112826681        5.899016865
       104.221179778        6.160092459
       102.294552244        6.421310024
       100.334884029        6.682104495
        98.344148354        6.941906788
        96.324349720        7.200141243
        94.277521893        7.456206114
        92.205725855        7.709517350
        90.111047730        7.959462295
        87.995596681        8.205418536
        85.861502787        8.446756133
        83.710914900        8.682834726
        81.545998481        8.913006534
        79.368933415        9.136615024
        77.181911824        9.352996362
        74.987135853        9.561467443
        72.786815454        9.761354059
        70.583166165        9.951984395
        68.378406873       10.132653711
        66.174757583       10.302700466
        63.974437185       10.461444938
        61.779661213       10.608200337
        59.592639622       10.742325601
        57.415574557       10.863171983
        55.250658137       10.970107113
        53.100070251       11.062515993
        50.965976357       11.139823294
        48.850525308       11.201463338
        46.755847182       11.246921524
        44.684051145       11.275723577
        42.637223318       11.287395404
        40.617424684       11.281563185
        38.626689008       11.257837488
        36.667020794       11.215921477
        34.740393259       11.155543760
        32.848746356       11.076505240
        30.993984813       10.978678168
        29.177976216       10.861950735
        27.402549133       10.726272709
        25.669491268       10.571651828
        23.980547664       10.398214518
        22.337418943       10.206059825
        20.741759598        9.995401011
        19.195176321        9.766484091
        17.699226391        9.519586403
        16.255416103        9.255095194
        14.865199251        8.973328940
        13.529975665        8.674731392
        12.251089804        8.359893571
        11.029829396        8.029196191
         9.867424147        7.683137841
         8.765044501        7.322360424
         7.723800460        6.947412248
         6.744740470        6.558898701
         5.828850360        6.157540662
         4.977052354        5.743471291
         4.190204141        5.317707492
         3.469098009        4.880927823
         2.814460053        4.432887852
         2.226949436        3.974984741
         1.707157732        3.507317087
         1.255608328        3.030689076
         0.872755894        2.544887882
         0.558985932        2.051881707
         0.314614381        1.549575921
         0.139887302        1.039429983
         0.034980631        0.522083391
         0.000000000       -0.000000206
         0.034284574       -0.515921645
         0.137104461       -1.028457259
         0.308358190       -1.533739724
         0.547876755       -2.031656484
         0.855423779       -2.520807091
         1.230695751       -3.001546270
         1.673322322       -3.474487502
         2.182866675       -3.938313761
